severity	app	product_ids	anomaly_type	evidence	confidence
BLOCKER	ThisOrThat	unlimited_lives_forever	mechanic_mismatch_lives	no 'lives' / 'hearts' references found in game.html — user could buy a SKU the app can't grant	LOW
BLOCKER	ThisOrThat	hint_pack	mechanic_mismatch_hints	no 'hints' references found in game.html	LOW
BLOCKER	TimesTable	five_lives + unlimited_lives_1h	same_price_different_value	both at $0.99; 'unlimited_lives_1h' grants strictly more lives than 'five_lives'	HIGH
BLOCKER	TimesTable	five_lives	mechanic_mismatch_lives	no 'lives' / 'hearts' references found in game.html — user could buy a SKU the app can't grant	LOW
BLOCKER	TimesTable	unlimited_lives_1h	mechanic_mismatch_lives	no 'lives' / 'hearts' references found in game.html — user could buy a SKU the app can't grant	LOW
BLOCKER	TimesTable	unlimited_lives_forever	mechanic_mismatch_lives	no 'lives' / 'hearts' references found in game.html — user could buy a SKU the app can't grant	LOW
BLOCKER	TimesTable	hint_pack	mechanic_mismatch_hints	no 'hints' references found in game.html	LOW
BLOCKER	TimezoneConverter	five_lives + unlimited_lives_1h	same_price_different_value	both at $0.99; 'unlimited_lives_1h' grants strictly more lives than 'five_lives'	HIGH
BLOCKER	TimezoneConverter	five_lives	mechanic_mismatch_lives	no 'lives' / 'hearts' references found in game.html — user could buy a SKU the app can't grant	LOW
BLOCKER	TimezoneConverter	unlimited_lives_1h	mechanic_mismatch_lives	no 'lives' / 'hearts' references found in game.html — user could buy a SKU the app can't grant	LOW
BLOCKER	TimezoneConverter	unlimited_lives_forever	mechanic_mismatch_lives	no 'lives' / 'hearts' references found in game.html — user could buy a SKU the app can't grant	LOW
BLOCKER	TimezoneConverter	hint_pack	mechanic_mismatch_hints	no 'hints' references found in game.html	LOW
BLOCKER	TipCalculator	five_lives + unlimited_lives_1h	same_price_different_value	both at $0.99; 'unlimited_lives_1h' grants strictly more lives than 'five_lives'	HIGH
BLOCKER	TipCalculator	five_lives	mechanic_mismatch_lives	no 'lives' / 'hearts' references found in game.html — user could buy a SKU the app can't grant	LOW
BLOCKER	TipCalculator	unlimited_lives_1h	mechanic_mismatch_lives	no 'lives' / 'hearts' references found in game.html — user could buy a SKU the app can't grant	LOW
BLOCKER	TipCalculator	unlimited_lives_forever	mechanic_mismatch_lives	no 'lives' / 'hearts' references found in game.html — user could buy a SKU the app can't grant	LOW
BLOCKER	TipCalculator	hint_pack	mechanic_mismatch_hints	no 'hints' references found in game.html	LOW
BLOCKER	TrueOrFalse	five_lives + unlimited_lives_1h	same_price_different_value	both at $0.99; 'unlimited_lives_1h' grants strictly more lives than 'five_lives'	HIGH
BLOCKER	TrueOrFalse	five_lives	mechanic_mismatch_lives	no 'lives' / 'hearts' references found in game.html — user could buy a SKU the app can't grant	LOW
BLOCKER	TrueOrFalse	unlimited_lives_1h	mechanic_mismatch_lives	no 'lives' / 'hearts' references found in game.html — user could buy a SKU the app can't grant	LOW
BLOCKER	TrueOrFalse	unlimited_lives_forever	mechanic_mismatch_lives	no 'lives' / 'hearts' references found in game.html — user could buy a SKU the app can't grant	LOW
BLOCKER	TrueOrFalse	hint_pack	mechanic_mismatch_hints	no 'hints' references found in game.html	LOW
BLOCKER	TruthOrDare	five_lives + unlimited_lives_1h	same_price_different_value	both at $0.99; 'unlimited_lives_1h' grants strictly more lives than 'five_lives'	HIGH
BLOCKER	TruthOrDare	five_lives	mechanic_mismatch_lives	no 'lives' / 'hearts' references found in game.html — user could buy a SKU the app can't grant	LOW
BLOCKER	TruthOrDare	unlimited_lives_1h	mechanic_mismatch_lives	no 'lives' / 'hearts' references found in game.html — user could buy a SKU the app can't grant	LOW
BLOCKER	TruthOrDare	unlimited_lives_forever	mechanic_mismatch_lives	no 'lives' / 'hearts' references found in game.html — user could buy a SKU the app can't grant	LOW
BLOCKER	TruthOrDare	hint_pack	mechanic_mismatch_hints	no 'hints' references found in game.html	LOW
BLOCKER	TwoTruthsOneLie	five_lives + unlimited_lives_1h	same_price_different_value	both at $0.99; 'unlimited_lives_1h' grants strictly more lives than 'five_lives'	HIGH
BLOCKER	TwoTruthsOneLie	five_lives	mechanic_mismatch_lives	no 'lives' / 'hearts' references found in game.html — user could buy a SKU the app can't grant	LOW
BLOCKER	TwoTruthsOneLie	unlimited_lives_1h	mechanic_mismatch_lives	no 'lives' / 'hearts' references found in game.html — user could buy a SKU the app can't grant	LOW
BLOCKER	TwoTruthsOneLie	unlimited_lives_forever	mechanic_mismatch_lives	no 'lives' / 'hearts' references found in game.html — user could buy a SKU the app can't grant	LOW
BLOCKER	TwoTruthsOneLie	hint_pack	mechanic_mismatch_hints	no 'hints' references found in game.html	LOW
BLOCKER	UnblockPuzzle	five_lives + unlimited_lives_1h	same_price_different_value	both at $0.99; 'unlimited_lives_1h' grants strictly more lives than 'five_lives'	HIGH
BLOCKER	UnitConverter	five_lives + unlimited_lives_1h	same_price_different_value	both at $0.99; 'unlimited_lives_1h' grants strictly more lives than 'five_lives'	HIGH
BLOCKER	UnitConverter	five_lives	mechanic_mismatch_lives	no 'lives' / 'hearts' references found in game.html — user could buy a SKU the app can't grant	LOW
BLOCKER	UnitConverter	unlimited_lives_1h	mechanic_mismatch_lives	no 'lives' / 'hearts' references found in game.html — user could buy a SKU the app can't grant	LOW
BLOCKER	UnitConverter	unlimited_lives_forever	mechanic_mismatch_lives	no 'lives' / 'hearts' references found in game.html — user could buy a SKU the app can't grant	LOW
BLOCKER	UnitConverter	hint_pack	mechanic_mismatch_hints	no 'hints' references found in game.html	LOW
BLOCKER	VATCalculator	five_lives + unlimited_lives_1h	same_price_different_value	both at $0.99; 'unlimited_lives_1h' grants strictly more lives than 'five_lives'	HIGH
BLOCKER	VATCalculator	five_lives	mechanic_mismatch_lives	no 'lives' / 'hearts' references found in game.html — user could buy a SKU the app can't grant	LOW
BLOCKER	VATCalculator	unlimited_lives_1h	mechanic_mismatch_lives	no 'lives' / 'hearts' references found in game.html — user could buy a SKU the app can't grant	LOW
BLOCKER	VATCalculator	unlimited_lives_forever	mechanic_mismatch_lives	no 'lives' / 'hearts' references found in game.html — user could buy a SKU the app can't grant	LOW
BLOCKER	VATCalculator	hint_pack	mechanic_mismatch_hints	no 'hints' references found in game.html	LOW
BLOCKER	WaterReminder	five_lives + unlimited_lives_1h	same_price_different_value	both at $0.99; 'unlimited_lives_1h' grants strictly more lives than 'five_lives'	HIGH
BLOCKER	WaterReminder	five_lives	mechanic_mismatch_lives	no 'lives' / 'hearts' references found in game.html — user could buy a SKU the app can't grant	LOW
BLOCKER	WaterReminder	unlimited_lives_1h	mechanic_mismatch_lives	no 'lives' / 'hearts' references found in game.html — user could buy a SKU the app can't grant	LOW
BLOCKER	WaterReminder	unlimited_lives_forever	mechanic_mismatch_lives	no 'lives' / 'hearts' references found in game.html — user could buy a SKU the app can't grant	LOW
BLOCKER	WaterReminder	hint_pack	mechanic_mismatch_hints	no 'hints' references found in game.html	LOW
BLOCKER	WaterSortPuzzle	five_lives + unlimited_lives_1h	same_price_different_value	both at $0.99; 'unlimited_lives_1h' grants strictly more lives than 'five_lives'	HIGH
MINOR	WaterSortPuzzle	unlimited_undos	off_tier_price	$3.99 is not in spec tier list ([0.99, 1.99, 2.99, 4.99, 7.99, 9.99, 14.99, 19.99, 29.99, 49.99, 99.99])	HIGH
BLOCKER	WaterSortPuzzle	unlimited_undos	mechanic_mismatch_undos	no 'undos' references found in game.html	LOW
BLOCKER	WhackaMole	five_lives + unlimited_lives_1h	same_price_different_value	both at $0.99; 'unlimited_lives_1h' grants strictly more lives than 'five_lives'	HIGH
BLOCKER	WhackaMole	five_lives	mechanic_mismatch_lives	no 'lives' / 'hearts' references found in game.html — user could buy a SKU the app can't grant	LOW
BLOCKER	WhackaMole	unlimited_lives_1h	mechanic_mismatch_lives	no 'lives' / 'hearts' references found in game.html — user could buy a SKU the app can't grant	LOW
BLOCKER	WhackaMole	unlimited_lives_forever	mechanic_mismatch_lives	no 'lives' / 'hearts' references found in game.html — user could buy a SKU the app can't grant	LOW
BLOCKER	WhackaMole	hint_pack	mechanic_mismatch_hints	no 'hints' references found in game.html	LOW
BLOCKER	WhiteNoise	five_lives + unlimited_lives_1h	same_price_different_value	both at $0.99; 'unlimited_lives_1h' grants strictly more lives than 'five_lives'	HIGH
BLOCKER	WhiteNoise	five_lives	mechanic_mismatch_lives	no 'lives' / 'hearts' references found in game.html — user could buy a SKU the app can't grant	LOW
BLOCKER	WhiteNoise	unlimited_lives_1h	mechanic_mismatch_lives	no 'lives' / 'hearts' references found in game.html — user could buy a SKU the app can't grant	LOW
BLOCKER	WhiteNoise	unlimited_lives_forever	mechanic_mismatch_lives	no 'lives' / 'hearts' references found in game.html — user could buy a SKU the app can't grant	LOW
BLOCKER	WhiteNoise	hint_pack	mechanic_mismatch_hints	no 'hints' references found in game.html	LOW
BLOCKER	WordConnect	five_lives + unlimited_lives_1h	same_price_different_value	both at $0.99; 'unlimited_lives_1h' grants strictly more lives than 'five_lives'	HIGH
BLOCKER	WordConnect	five_lives	mechanic_mismatch_lives	no 'lives' / 'hearts' references found in game.html — user could buy a SKU the app can't grant	LOW
BLOCKER	WordConnect	unlimited_lives_1h	mechanic_mismatch_lives	no 'lives' / 'hearts' references found in game.html — user could buy a SKU the app can't grant	LOW
BLOCKER	WordConnect	unlimited_lives_forever	mechanic_mismatch_lives	no 'lives' / 'hearts' references found in game.html — user could buy a SKU the app can't grant	LOW
BLOCKER	WordLadder	five_lives + unlimited_lives_1h	same_price_different_value	both at $0.99; 'unlimited_lives_1h' grants strictly more lives than 'five_lives'	HIGH
BLOCKER	WordLadder	five_lives	mechanic_mismatch_lives	no 'lives' / 'hearts' references found in game.html — user could buy a SKU the app can't grant	LOW
BLOCKER	WordLadder	unlimited_lives_1h	mechanic_mismatch_lives	no 'lives' / 'hearts' references found in game.html — user could buy a SKU the app can't grant	LOW
BLOCKER	WordLadder	unlimited_lives_forever	mechanic_mismatch_lives	no 'lives' / 'hearts' references found in game.html — user could buy a SKU the app can't grant	LOW
BLOCKER	WordLadder	hint_pack	mechanic_mismatch_hints	no 'hints' references found in game.html	LOW
BLOCKER	WordleClone	five_lives + unlimited_lives_1h	same_price_different_value	both at $0.99; 'unlimited_lives_1h' grants strictly more lives than 'five_lives'	HIGH
BLOCKER	WordleClone	five_lives	mechanic_mismatch_lives	no 'lives' / 'hearts' references found in game.html — user could buy a SKU the app can't grant	LOW
BLOCKER	WordleClone	unlimited_lives_1h	mechanic_mismatch_lives	no 'lives' / 'hearts' references found in game.html — user could buy a SKU the app can't grant	LOW
BLOCKER	WordleClone	unlimited_lives_forever	mechanic_mismatch_lives	no 'lives' / 'hearts' references found in game.html — user could buy a SKU the app can't grant	LOW
BLOCKER	WordleClone	hint_pack	mechanic_mismatch_hints	no 'hints' references found in game.html	LOW
BLOCKER	WorkoutLog	five_lives + unlimited_lives_1h	same_price_different_value	both at $0.99; 'unlimited_lives_1h' grants strictly more lives than 'five_lives'	HIGH
BLOCKER	WorkoutLog	five_lives	mechanic_mismatch_lives	no 'lives' / 'hearts' references found in game.html — user could buy a SKU the app can't grant	LOW
BLOCKER	WorkoutLog	unlimited_lives_1h	mechanic_mismatch_lives	no 'lives' / 'hearts' references found in game.html — user could buy a SKU the app can't grant	LOW
BLOCKER	WorkoutLog	unlimited_lives_forever	mechanic_mismatch_lives	no 'lives' / 'hearts' references found in game.html — user could buy a SKU the app can't grant	LOW
BLOCKER	WorkoutLog	hint_pack	mechanic_mismatch_hints	no 'hints' references found in game.html	LOW
BLOCKER	WouldYouRather	five_lives + unlimited_lives_1h	same_price_different_value	both at $0.99; 'unlimited_lives_1h' grants strictly more lives than 'five_lives'	HIGH
BLOCKER	WouldYouRather	five_lives	mechanic_mismatch_lives	no 'lives' / 'hearts' references found in game.html — user could buy a SKU the app can't grant	LOW
BLOCKER	WouldYouRather	unlimited_lives_1h	mechanic_mismatch_lives	no 'lives' / 'hearts' references found in game.html — user could buy a SKU the app can't grant	LOW
BLOCKER	WouldYouRather	unlimited_lives_forever	mechanic_mismatch_lives	no 'lives' / 'hearts' references found in game.html — user could buy a SKU the app can't grant	LOW
BLOCKER	WouldYouRather	hint_pack	mechanic_mismatch_hints	no 'hints' references found in game.html	LOW
BLOCKER	YarnSort	five_lives + unlimited_lives_1h	same_price_different_value	both at $0.99; 'unlimited_lives_1h' grants strictly more lives than 'five_lives'	HIGH
BLOCKER	YarnSort	five_lives	mechanic_mismatch_lives	no 'lives' / 'hearts' references found in game.html — user could buy a SKU the app can't grant	LOW
BLOCKER	YarnSort	unlimited_lives_1h	mechanic_mismatch_lives	no 'lives' / 'hearts' references found in game.html — user could buy a SKU the app can't grant	LOW
BLOCKER	YarnSort	unlimited_lives_forever	mechanic_mismatch_lives	no 'lives' / 'hearts' references found in game.html — user could buy a SKU the app can't grant	LOW
BLOCKER	YarnSort	hint_pack	mechanic_mismatch_hints	no 'hints' references found in game.html	LOW
BLOCKER	ZenGarden	five_lives + unlimited_lives_1h	same_price_different_value	both at $0.99; 'unlimited_lives_1h' grants strictly more lives than 'five_lives'	HIGH
BLOCKER	ZenGarden	five_lives	mechanic_mismatch_lives	no 'lives' / 'hearts' references found in game.html — user could buy a SKU the app can't grant	LOW
BLOCKER	ZenGarden	unlimited_lives_1h	mechanic_mismatch_lives	no 'lives' / 'hearts' references found in game.html — user could buy a SKU the app can't grant	LOW
BLOCKER	ZenGarden	unlimited_lives_forever	mechanic_mismatch_lives	no 'lives' / 'hearts' references found in game.html — user could buy a SKU the app can't grant	LOW
BLOCKER	ZenGarden	hint_pack	mechanic_mismatch_hints	no 'hints' references found in game.html	LOW
MAJOR	<portfolio-wide>	remove_ads	cross_app_price_inconsistency	'remove_ads' priced at multiple values: $2.99 (170 apps), $1.99 (1 apps)	LOW
MINOR	AgeCalculator	coin_packs,starter_pack,season_pass	missing_standard_skus	app missing 3 standard buckets: ['coin_packs', 'starter_pack', 'season_pass']	LOW
MINOR	CoinFlip	coin_packs,starter_pack,season_pass	missing_standard_skus	app missing 3 standard buckets: ['coin_packs', 'starter_pack', 'season_pass']	LOW
MINOR	FlashlightSOS	coin_packs,starter_pack,season_pass	missing_standard_skus	app missing 3 standard buckets: ['coin_packs', 'starter_pack', 'season_pass']	LOW
MINOR	GuitarChords	coin_packs,starter_pack,season_pass	missing_standard_skus	app missing 3 standard buckets: ['coin_packs', 'starter_pack', 'season_pass']	LOW
MINOR	MemoryCard	coin_packs,starter_pack,season_pass	missing_standard_skus	app missing 3 standard buckets: ['coin_packs', 'starter_pack', 'season_pass']	LOW
MINOR	Metronome	coin_packs,starter_pack,season_pass	missing_standard_skus	app missing 3 standard buckets: ['coin_packs', 'starter_pack', 'season_pass']	LOW
MINOR	MusicTheory	coin_packs,starter_pack,season_pass	missing_standard_skus	app missing 3 standard buckets: ['coin_packs', 'starter_pack', 'season_pass']	LOW
MINOR	PasswordGen	coin_packs,starter_pack,season_pass	missing_standard_skus	app missing 3 standard buckets: ['coin_packs', 'starter_pack', 'season_pass']	LOW
MINOR	PianoKeyboard	coin_packs,starter_pack,season_pass	missing_standard_skus	app missing 3 standard buckets: ['coin_packs', 'starter_pack', 'season_pass']	LOW
MINOR	RandomName	coin_packs,starter_pack,season_pass	missing_standard_skus	app missing 3 standard buckets: ['coin_packs', 'starter_pack', 'season_pass']	LOW
MINOR	RandomNumber	coin_packs,starter_pack,season_pass	missing_standard_skus	app missing 3 standard buckets: ['coin_packs', 'starter_pack', 'season_pass']	LOW
MINOR	RandomRecipe	coin_packs,starter_pack,season_pass	missing_standard_skus	app missing 3 standard buckets: ['coin_packs', 'starter_pack', 'season_pass']	LOW
MINOR	StroopTest	coin_packs,starter_pack,season_pass	missing_standard_skus	app missing 3 standard buckets: ['coin_packs', 'starter_pack', 'season_pass']	LOW
MINOR	TwentyQuestions	coin_packs,starter_pack,season_pass	missing_standard_skus	app missing 3 standard buckets: ['coin_packs', 'starter_pack', 'season_pass']	LOW
MINOR	WordScramble	coin_packs,starter_pack,season_pass	missing_standard_skus	app missing 3 standard buckets: ['coin_packs', 'starter_pack', 'season_pass']	LOW
MINOR	WordSearch	coin_packs,starter_pack,season_pass	missing_standard_skus	app missing 3 standard buckets: ['coin_packs', 'starter_pack', 'season_pass']	LOW
